2022-12-19 13:43:08,868 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-12-19 13:43:08,898 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-12-19 13:43:08,898 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-12-19 13:43:08,898 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 201 - Setting up command manager
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 204 - Adding command manager
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 210 - Adding event handlers
2022-12-19 13:43:08,898 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-12-19 14:11:52,855 INFO  SwAddin.cs: 351 - Part export called
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cubeSLDPRT.SLDPRT
2022-12-19 14:11:52,911 INFO  SwAddin.cs: 367 - Showing part
2022-12-19 14:12:17,605 INFO  SwAddin.cs: 351 - Part export called
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cubeSLDPRT.SLDPRT
2022-12-19 14:12:17,611 INFO  SwAddin.cs: 367 - Showing part
2022-12-19 14:13:31,937 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1.SLDASM
2022-12-19 14:13:35,966 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-19 14:13:36,026 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-19 14:13:36,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2022-12-19 14:13:36,034 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1.SLDASM
2022-12-19 14:13:36,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2022-12-19 14:13:36,044 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-19 14:13:36,045 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-12-19 14:13:36,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cubeSLDPRT-1
2022-12-19 14:13:36,047 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT-1
2022-12-19 14:13:36,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cubeSLDPRT-1
2022-12-19 14:13:36,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2022-12-19 14:13:36,049 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1.SLDASM
2022-12-19 14:13:36,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2022-12-19 14:13:36,050 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-19 14:13:36,051 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-12-19 14:13:36,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cubeSLDPRT-1
2022-12-19 14:13:36,053 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT-1
2022-12-19 14:13:36,054 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cubeSLDPRT-1
2022-12-19 14:13:36,232 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-19 14:13:36,232 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-19 14:13:36,232 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-19 14:13:50,336 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:13:52,686 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:13:54,495 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-19 14:13:54,657 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:15:22,500 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1.SLDASM
2022-12-19 14:15:22,500 INFO  SwAddin.cs: 299 - Save is required
2022-12-19 14:15:22,500 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-19 14:15:22,642 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-19 14:15:22,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2022-12-19 14:15:22,643 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1.SLDASM
2022-12-19 14:15:22,644 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2022-12-19 14:15:22,644 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-19 14:15:22,645 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-12-19 14:15:22,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cubeSLDPRT-1
2022-12-19 14:15:22,646 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT-1
2022-12-19 14:15:22,646 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cubeSLDPRT-1
2022-12-19 14:15:22,647 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2022-12-19 14:15:22,647 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1.SLDASM
2022-12-19 14:15:22,649 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2022-12-19 14:15:22,649 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-19 14:15:22,649 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-12-19 14:15:22,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cubeSLDPRT-1
2022-12-19 14:15:22,723 INFO  ExportHelperExtension.cs: 1136 - Found 25 in cubeSLDPRT-1
2022-12-19 14:15:22,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cubeSLDPRT-1
2022-12-19 14:15:22,856 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-19 14:15:22,856 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-19 14:15:22,856 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-19 14:15:40,161 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:15:41,366 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:15:42,264 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:15:42,481 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:15:43,933 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-19 14:15:44,756 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-19 14:16:31,333 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1.SLDASM
2022-12-19 14:16:31,345 INFO  SwAddin.cs: 299 - Save is required
2022-12-19 14:16:31,345 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-19 14:16:31,481 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-19 14:16:31,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1.SLDASM
